Tx,Ty,Tz,A1x,A1y,A1z,A2x,A2y,A2z
9.939609554552062409e-01,1.097343110908049757e-01,1.944132455053653154e-13,1.097343110908049618e-01,-9.939609554552061299e-01,3.320014510886778029e-16,1.932756072061768628e-13,2.100380708292218193e-14,-1.000000000000000000e+00
9.921147013144705484e-01,1.253332335643614903e-01,-5.521796321790072856e-14,1.253332335643614903e-01,-9.921147013144705484e-01,2.125891405878461563e-16,-5.475590860071046371e-14,-7.131558692654485887e-15,-1.000000000000000000e+00
9.900236577165695273e-01,1.409012319374984834e-01,1.944132455041332788e-13,1.409012319374984834e-01,-9.900236577165695273e-01,3.320513266470150564e-16,1.925204988635425012e-13,2.706432712754300343e-14,-1.000000000000000000e+00
9.876883405951333295e-01,1.564344650402581249e-01,-5.521796321761565316e-14,1.564344650402581527e-01,-9.876883405951334405e-01,2.126355039259809012e-16,-5.450487494014469998e-14,-8.848010144584619721e-15,-1.000000000000000000e+00
9.851093261547649860e-01,1.719291002794606227e-01,1.944132455041308049e-13,1.719291002794606227e-01,-9.851093261547650970e-01,3.321022436488987511e-16,1.915753993140865766e-13,3.309813736447965072e-14,-1.000000000000000000e+00
9.822872507286990462e-01,1.873813145856711715e-01,1.325231117273764565e-13,1.873813145856711437e-01,-9.822872507286989352e-01,1.229640667114814728e-16,1.301988042451639883e-13,2.471156885343112482e-14,-1.000000000000000000e+00
9.792228106217918393e-01,2.027872953563868985e-01,1.235501927025120688e-13,2.027872953563868985e-01,-9.792228106217917283e-01,3.880509652968119610e-17,1.209910361315891305e-13,2.501641058321258838e-14,-1.000000000000000000e+00
9.759167619387452142e-01,2.181432413965524453e-01,-4.785556812565152600e-14,2.181432413965524175e-01,-9.759167619387451031e-01,1.871668534103225998e-16,-4.666222190183993998e-14,-1.062202801932562719e-14,-1.000000000000000000e+00
9.723699203977084204e-01,2.334453638557732191e-01,1.235501927021123372e-13,2.334453638557732191e-01,-9.723699203977083094e-01,3.876116518586277833e-17,1.201455396571847727e-13,2.880452949868921253e-14,-1.000000000000000000e+00
9.685831611286258580e-01,2.486898871648757781e-01,-4.785556812630741020e-14,2.486898871648757503e-01,-9.685831611286257470e-01,1.871261774709491062e-16,-4.630556106542428451e-14,-1.208244310204713921e-14,-1.000000000000000000e+00
9.645574184578251664e-01,2.638730499652741091e-01,1.235501927010849247e-13,2.638730499652741091e-01,-9.645574184578251664e-01,3.871663800328161443e-17,1.191814711990796361e-13,3.256422175142881734e-14,-1.000000000000000000e+00
9.602936856769140883e-01,2.789911060393291953e-01,-4.785556812631398615e-14,2.789911060393292508e-01,-9.602936856769139773e-01,1.870849702140486970e-16,-4.590320485341735257e-14,-1.353093439728241594e-14,-1.000000000000000000e+00
9.557930147983547675e-01,2.940403252322237870e-01,1.235501927009753425e-13,2.940403252322237870e-01,-9.557930147983547675e-01,3.867151901448949304e-17,1.180997821466111730e-13,3.629177687655302296e-14,-1.000000000000000000e+00
9.510565162951236662e-01,3.090169943750395998e-01,-4.785556812649442072e-14,3.090169943750395443e-01,-9.510565162951236662e-01,1.870432366924953899e-16,-4.545555036888683597e-14,-1.496607251564457448e-14,-1.000000000000000000e+00
9.460853588275933701e-01,3.239174181980090106e-01,1.235501927017430998e-13,3.239174181980089551e-01,-9.460853588275933701e-01,3.862581181633358619e-17,1.169015399686862733e-13,3.998351612278285045e-14,-1.000000000000000000e+00
9.408807689542841857e-01,3.387379202451283877e-01,-5.153676567481960314e-14,3.387379202451283877e-01,-9.408807689542841857e-01,1.852574983361451133e-16,-4.842719797784482379e-14,-1.763176203833797223e-14,-1.000000000000000000e+00
9.354440308298112017e-01,3.534748437794055786e-01,-2.135094577826463035e-13,3.534748437794055786e-01,-9.354440308298112017e-01,9.993865397544302246e-17,-1.996908220083845653e-13,-7.556370925245698765e-14,-1.000000000000000000e+00
9.297764858882168193e-01,3.681245526847652938e-01,-4.785556811961855130e-14,3.681245526847652938e-01,-9.297764858882168193e-01,3.435057299370074986e-16,-4.436852906326539913e-14,-1.793619315797319338e-14,-1.000000000000000000e+00
9.238795325112340029e-01,3.826834323652173464e-01,-2.135094577827279159e-13,3.826834323652173464e-01,-9.238795325112338919e-01,9.993213841620368991e-17,-1.972187756693009863e-13,-8.179885740405359626e-14,-1.000000000000000000e+00
9.177546256840022343e-01,3.971478906347317706e-01,-4.785556812096492861e-14,3.971478906347317706e-01,-9.177546256840022343e-01,3.435552215192434807e-16,-4.378322677620852651e-14,-1.932103732809511644e-14,-1.000000000000000000e+00
9.114032766353953319e-01,4.115143586052195657e-01,-2.135094577828269463e-13,4.115143586052195657e-01,-9.114032766353952209e-01,9.992515999889496604e-17,-1.945520987777896172e-13,-8.795327969388955254e-14,-1.000000000000000000e+00
9.048270524660513292e-01,4.257792915650048804e-01,-4.785556812097175068e-14,4.257792915650049359e-01,-9.048270524660514402e-01,3.436052127692142657e-16,-4.315471266291628447e-14,-2.068681318387012400e-14,-1.000000000000000000e+00
8.980275757604671005e-01,4.399391698562184483e-01,-2.135094577826225241e-13,4.399391698562184483e-01,-8.980275757604671005e-01,9.991771287913834425e-17,-1.916934230588022826e-13,-9.402090247481063449e-14,-1.000000000000000000e+00
8.910065241883837750e-01,4.539904997395156072e-01,-4.785556812228213699e-14,4.539904997395155517e-01,-8.910065241883837750e-01,3.436556985669593543e-16,-4.248360699336427861e-14,-2.203217275665097496e-14,-1.000000000000000000e+00
8.837656300885429195e-01,4.679298142608575017e-01,-2.135094577831165908e-13,4.679298142608575573e-01,-8.837656300885430305e-01,9.990979208465373203e-17,-1.886455697171062109e-13,-9.999573776374387124e-14,-1.000000000000000000e+00
8.763066800437949722e-01,4.817536741018400015e-01,-4.785556812229071349e-14,4.817536741018400570e-01,-8.763066800437949722e-01,3.437066732342108655e-16,-4.177057207021034293e-14,-2.335578822287522006e-14,-1.000000000000000000e+00
8.686315144382329434e-01,4.954586684323344925e-01,1.039938307310371346e-13,4.954586684323344925e-01,-8.686315144382329434e-01,1.960819997235981104e-16,9.042946920662064481e-14,5.135432189480326034e-14,-1.000000000000000000e+00
8.607420270040085919e-01,5.090414157502614056e-01,2.724086185511060856e-13,5.090414157502614056e-01,-8.607420270040085919e-01,1.910886355734727042e-16,2.345708185346269851e-13,1.385027908303070317e-13,-1.000000000000000000e+00
8.526401643541144937e-01,5.224985647159127167e-01,7.454425034688332760e-14,5.224985647159127167e-01,-8.526401643541143827e-01,2.197601886904872101e-16,6.367424625059331719e-14,3.876188745066667237e-14,-1.000000000000000000e+00
8.443279255021244323e-01,5.358267949788242390e-01,2.724086185510738748e-13,5.358267949788242390e-01,-8.443279255021244323e-01,1.910973885544189147e-16,2.301045988913657100e-13,1.458024881411839898e-13,-1.000000000000000000e+00
8.358073613683392189e-01,5.490228179980267686e-01,7.454425034688716462e-14,5.490228179980267686e-01,-8.358073613683392189e-01,2.197851319745277767e-16,6.242530024012339606e-14,4.074279635977475179e-14,-1.000000000000000000e+00
8.270805742747787681e-01,5.620833778518115054e-01,2.724086185510576179e-13,5.620833778518115054e-01,-8.270805742747786571e-01,1.911065502367563055e-16,2.254112944838945267e-13,1.529582959558066140e-13,-1.000000000000000000e+00
8.181497174251392002e-01,5.750052520431139236e-01,7.454425034683665227e-14,5.750052520431139236e-01,-8.181497174251392002e-01,2.198107433862873773e-16,6.111474968883585529e-14,4.268349736145928771e-14,-1.000000000000000000e+00
8.090169943751056580e-01,5.877852522922553113e-01,2.724086185508197227e-13,5.877852522922553113e-01,-8.090169943751057691e-01,1.911161246355788959e-16,2.204955370613948950e-13,1.599631523887490082e-13,-1.000000000000000000e+00
7.996846584871328822e-01,6.004202253258276167e-01,7.454425034681042423e-14,6.004202253258275057e-01,-7.996846584871328822e-01,2.198370272474993370e-16,5.974388797820334421e-14,4.458207529191957755e-14,-1.000000000000000000e+00
7.901550123758337429e-01,6.129070536527916335e-01,2.724086185510447437e-13,6.129070536527916335e-01,-7.901550123758337429e-01,1.911261168921890776e-16,2.153621779076650072e-13,1.668101445264897288e-13,-1.000000000000000000e+00
7.804304073384207285e-01,6.252426563355916178e-01,5.751871168756438948e-14,6.252426563355916178e-01,-7.804304073384207285e-01,2.099434726595623594e-16,4.502061720643304352e-14,3.579930581464805039e-14,-1.000000000000000000e+00
7.705132427756348212e-01,6.374239897488764850e-01,-1.214795190852174709e-13,6.374239897488764850e-01,-7.705132427756347102e-01,1.983999931893658982e-19,-9.360145171626029183e-14,-7.743411259789621748e-14,-1.000000000000000000e+00
7.604059655998601785e-01,6.494480483303836094e-01,-1.789982307712667551e-13,6.494480483303836094e-01,-7.604059655998601785e-01,2.444965844795084433e-16,-1.359525346806780373e-13,-1.164359682903978246e-13,-1.000000000000000000e+00
7.501110696304515990e-01,6.613118653236608191e-01,-1.214795190864096479e-13,6.613118653236608191e-01,-7.501110696304517100e-01,1.277286713185323624e-19,-9.112304753161372495e-14,-8.033594317634509049e-14,-1.000000000000000000e+00
7.396310949784696831e-01,6.730125135099271905e-01,-1.789982307712512304e-13,6.730125135099271905e-01,-7.396310949784695721e-01,2.444678879312824273e-16,-1.322281274768202450e-13,-1.206488652568274552e-13,-1.000000000000000000e+00
7.289686274213430517e-01,6.845471059287616677e-01,-1.214795190849922732e-13,6.845471059287616677e-01,-7.289686274213430517e-01,5.601140722719102031e-20,-8.855471994474494570e-14,-8.315849404980787188e-14,-1.000000000000000000e+00
7.181262977630767930e-01,6.959127965924301051e-01,-1.789982307710139662e-13,6.959127965924301051e-01,-7.181262977630766819e-01,2.444384922413671789e-16,-1.283732288949985546e-13,-1.247426970704175558e-13,-1.000000000000000000e+00
7.071067811864232278e-01,7.071067811866718067e-01,-1.214795190849080102e-13,7.071067811866718067e-01,-7.071067811864232278e-01,-1.675178917422172317e-20,-8.589900356550768944e-14,-8.589897987493045736e-14,-1.000000000000000000e+00
6.959127965921225734e-01,7.181262977633746658e-01,-1.789982307710641252e-13,7.181262977633746658e-01,-6.959127965921225734e-01,2.444083930786260277e-16,-1.243916432664695159e-13,-1.287134236981563755e-13,-1.000000000000000000e+00
6.845471059286082349e-01,7.289686274214870476e-01,-1.214795190846794551e-13,7.289686274214871586e-01,-6.845471059286082349e-01,-9.056141730549958368e-20,-8.315851923544852890e-14,-8.855469629342500423e-14,-1.000000000000000000e+00
6.730125135096070021e-01,7.396310949787610056e-01,-1.789982307709987191e-13,7.396310949787610056e-01,-6.730125135096070021e-01,2.443775866805893021e-16,-1.202872999429377066e-13,-1.325571265982720525e-13,-1.000000000000000000e+00
6.613118653235469102e-01,7.501110696305520742e-01,-8.834874115277673807e-14,7.501110696305520742e-01,-6.613118653235469102e-01,-3.195800163025634960e-17,-5.845004286151611627e-14,-6.625023452095201992e-14,-1.000000000000000000e+00
6.494480483302615959e-01,7.604059655999644285e-01,1.944132455040931920e-13,7.604059655999643175e-01,-6.494480483302614848e-01,3.334884381323984865e-16,1.265148894599997937e-13,1.476164082576771072e-13,-1.000000000000000000e+00
6.374239897486723150e-01,7.705132427758035751e-01,-5.521796321931422847e-14,7.705132427758035751e-01,-6.374239897486724260e-01,2.138868332862629782e-16,-3.503245178354827781e-14,-4.268250849821689717e-14,-1.000000000000000000e+00
6.252426563359111400e-01,7.804304073381647111e-01,1.944132455042880470e-13,7.804304073381648221e-01,-6.252426563359111400e-01,3.335636860418532990e-16,1.218157772893575643e-13,1.515174501357281376e-13,-1.000000000000000000e+00
6.129070536529785951e-01,7.901550123756886368e-01,-5.521796321978933730e-14,7.901550123756886368e-01,-6.129070536529785951e-01,2.139489399863172807e-16,-3.367442631843697769e-14,-4.376188122573216629e-14,-1.000000000000000000e+00
6.004202253261029520e-01,7.996846584869261587e-01,1.944132455030666884e-13,7.996846584869261587e-01,-6.004202253261029520e-01,3.336400061537055073e-16,1.169964514657088648e-13,1.552689656277822051e-13,-1.000000000000000000e+00
5.877852522923383560e-01,8.090169943750453729e-01,-5.521796321928040842e-14,8.090169943750453729e-01,-5.877852522923383560e-01,2.140116556214642005e-16,-3.228316537552169067e-14,-4.479806353416700530e-14,-1.000000000000000000e+00
5.750052520432498149e-01,8.181497174250437210e-01,1.944132455026685723e-13,8.181497174250436100e-01,-5.750052520432498149e-01,3.337173996073739208e-16,1.120616680269967455e-13,1.588672526142214629e-13,-1.000000000000000000e+00
5.620833778520418766e-01,8.270805742746222267e-01,-5.521796321881019052e-14,8.270805742746221156e-01,-5.620833778520417656e-01,2.140749762573062444e-16,-3.086004202983791202e-14,-4.579003271505679581e-14,-1.000000000000000000e+00
5.490228179983684953e-01,8.358073613681147318e-01,1.944132455031026352e-13,8.358073613681148428e-01,-5.490228179983684953e-01,3.337958673121074088e-16,1.070162969454157720e-13,1.623087601912518298e-13,-1.000000000000000000e+00
5.358267949790066487e-01,8.443279255020087470e-01,-5.521796321813646544e-14,8.443279255020087470e-01,-5.358267949790066487e-01,2.141388973378130734e-16,-2.940646080548421549e-14,-4.673680969345624251e-14,-1.000000000000000000e+00
5.224985647160022006e-01,8.526401643540595376e-01,-1.955636197419316901e-14,8.526401643540596487e-01,-5.224985647160022006e-01,4.937853772110690705e-17,-1.017606893806444605e-14,-1.670033990293059887e-14,-1.000000000000000000e+00
5.090414157502891612e-01,8.607420270039923826e-01,-4.785556812498663617e-14,8.607420270039922716e-01,-5.090414157502890502e-01,1.859480641332446246e-16,-2.420041283623808505e-14,-4.128595397715105048e-14,-1.000000000000000000e+00
4.954586684325012480e-01,8.686315144381377973e-01,1.235501927036485586e-13,8.686315144381377973e-01,-4.954586684325012480e-01,3.742068030510938446e-17,6.124651874373337865e-14,1.073010505968582017e-13,-1.000000000000000000e+00
4.817536741017093838e-01,8.763066800438669146e-01,-4.785556812410370518e-14,8.763066800438669146e-01,-4.817536741017093838e-01,1.858950537052945391e-16,-2.289169469266253826e-14,-4.202570964956627752e-14,-1.000000000000000000e+00
4.679298142605668454e-01,8.837656300886969074e-01,1.235501927032859602e-13,8.837656300886969074e-01,-4.679298142605668454e-01,3.736200650929057467e-17,5.784583798072990067e-14,1.091719311052331388e-13,-1.000000000000000000e+00
4.539904997395563524e-01,8.910065241883629028e-01,-4.785556812450553199e-14,8.910065241883629028e-01,-4.539904997395563524e-01,1.858416319169473142e-16,-2.156038718166084388e-14,-4.272399375302148437e-14,-1.000000000000000000e+00
4.399391698560198294e-01,8.980275757605644671e-01,1.235501927040323362e-13,8.980275757605643561e-01,-4.399391698560197739e-01,3.730284111632342458e-17,5.438806819373993098e-14,1.109350690577987433e-13,-1.000000000000000000e+00
4.257792915650312482e-01,9.048270524660388947e-01,-4.785556812385686113e-14,9.048270524660390057e-01,-4.257792915650313592e-01,1.857878036120447036e-16,-2.020780406249144754e-14,-4.338011724900049730e-14,-1.000000000000000000e+00
4.115143586051851488e-01,9.114032766354107640e-01,1.235501927045695947e-13,9.114032766354107640e-01,-4.115143586051851488e-01,3.724318831394983887e-17,5.087662187022966978e-14,1.125887243531297274e-13,-1.000000000000000000e+00
3.971478906347969406e-01,9.177546256839740346e-01,-4.785556812410409014e-14,9.177546256839741456e-01,-3.971478906347969962e-01,1.857335741675403154e-16,-1.883528008878069028e-14,-4.399343270783177414e-14,-1.000000000000000000e+00
3.826834323651465142e-01,9.238795325112633128e-01,1.771576319975588949e-13,9.238795325112633128e-01,-3.826834323651464587e-01,3.826428509953653100e-17,6.783064227233697133e-14,1.636576671227482499e-13,-1.000000000000000000e+00
3.681245526847344851e-01,9.297764858882289207e-01,-4.785556812312103061e-14,9.297764858882290318e-01,-3.681245526847344851e-01,3.449402510549047825e-16,-1.729609227433053809e-14,-4.462196293532277436e-14,-1.000000000000000000e+00
3.534748437790954934e-01,9.354440308299284412e-01,-2.135094577834338770e-13,9.354440308299284412e-01,-3.534748437790954934e-01,9.958361236971520721e-17,-7.537706733959894709e-14,-1.997613481110731641e-13,-1.000000000000000000e+00
3.387379202452805438e-01,9.408807689542293407e-01,-4.785556812393594917e-14,9.408807689542293407e-01,-3.387379202452805438e-01,3.450009292065270840e-16,-1.588589087889664599e-14,-4.514324863243247578e-14,-1.000000000000000000e+00
3.239174181979525557e-01,9.460853588276127990e-01,-2.135094577830925337e-13,9.460853588276127990e-01,-3.239174181979525557e-01,9.956264343254572128e-17,-6.906523756670636070e-14,-2.020304220542157324e-13,-1.000000000000000000e+00
3.090169943749023207e-01,9.510565162951681861e-01,-4.785556812227775724e-14,9.510565162951681861e-01,-3.090169943749023762e-01,3.450619613434270868e-16,-1.446001039838840804e-14,-4.561997991386704451e-14,-1.000000000000000000e+00
2.940403252321183158e-01,9.557930147983872970e-01,-2.135094577830419204e-13,9.557930147983872970e-01,-2.940403252321183158e-01,9.954106284927679869e-17,-6.268524975410192601e-14,-2.041001174289167318e-13,-1.000000000000000000e+00
2.789911060390623532e-01,9.602936856769915819e-01,-4.785556812256051654e-14,9.602936856769915819e-01,-2.789911060390624087e-01,3.451233419816352244e-16,-1.301985811455615102e-14,-4.605168623547933730e-14,-1.000000000000000000e+00
2.638730499649993844e-01,9.645574184579002175e-01,-2.135094577831055594e-13,9.645574184579002175e-01,-2.638730499649994399e-01,9.951886501654753605e-17,-5.624340016207313470e-14,-2.059683917620593224e-13,-1.000000000000000000e+00
2.486898871647736098e-01,9.685831611286519482e-01,-4.785556812285758262e-14,9.685831611286519482e-01,-2.486898871647735820e-01,3.451850644672249844e-16,-1.156685539576352468e-14,-4.643794148477826335e-14,-1.000000000000000000e+00
2.334453638555659682e-01,9.723699203977581584e-01,-2.135094577832184233e-13,9.723699203977580474e-01,-2.334453638555659405e-01,9.949604404610984874e-17,-4.974604609837901522e-14,-2.076334013590411246e-13,-1.000000000000000000e+00
2.181432413968704132e-01,9.759167619386740489e-01,1.693350872067834610e-13,9.759167619386741599e-01,-2.181432413968704132e-01,1.253698998988743647e-16,3.706165539226335125e-14,1.652296013931095674e-13,-1.000000000000000000e+00
2.027872953564099912e-01,9.792228106217869543e-01,7.454425034688120714e-14,9.792228106217870653e-01,-2.027872953564099912e-01,2.206374637854992929e-16,1.533268014963166632e-14,7.295068786583178375e-14,-1.000000000000000000e+00
1.873813145859171414e-01,9.822872507286519728e-01,2.724086185511339544e-13,9.822872507286519728e-01,-1.873813145859171414e-01,1.914821351785998272e-16,5.123237550877337462e-14,2.675476328171739467e-13,-1.000000000000000000e+00
1.719291002794503254e-01,9.851093261547668734e-01,7.454425034680970479e-14,9.851093261547667623e-01,-1.719291002794503254e-01,2.206812495017124005e-16,1.303372105012471863e-14,7.339629469918257254e-14,-1.000000000000000000e+00
1.564344650404012882e-01,9.876883405951106809e-01,2.724086185509124675e-13,9.876883405951106809e-01,-1.564344650404012882e-01,1.915036057261263941e-16,4.280324239396435075e-14,2.690248586562422244e-13,-1.000000000000000000e+00
1.409012319376747036e-01,9.900236577165445473e-01,7.454425034680421431e-14,9.900236577165444363e-01,-1.409012319376746758e-01,2.207258183688450438e-16,1.072190048978914779e-14,7.376947085035226412e-14,-1.000000000000000000e+00
1.253332335646390183e-01,9.921147013144355764e-01,2.724086185511129013e-13,9.921147013144355764e-01,-1.253332335646390183e-01,1.915256140476350788e-16,3.433186839126222496e-14,2.702365907047963411e-13,-1.000000000000000000e+00
1.097343110911692121e-01,9.939609554551660509e-01,7.454425034680949022e-14,9.939609554551660509e-01,-1.097343110911692121e-01,2.207711740553734519e-16,8.399499884715827191e-15,7.406984812571009306e-14,-1.000000000000000000e+00
9.410831331882468787e-02,9.955619646030506864e-01,2.724086185513254015e-13,9.955619646030506864e-01,-9.410831331882468787e-02,1.915481649048383645e-16,2.582661369274509823e-14,2.711816331850420693e-13,-1.000000000000000000e+00
7.845909572798323572e-02,9.969173337331169726e-01,7.454425034686671734e-14,9.969173337331171947e-01,-7.845909572798324960e-02,2.208173211679151485e-16,6.068811088996371616e-15,7.429713017359244767e-14,-1.000000000000000000e+00
6.279051952964373462e-02,9.980267284282506868e-01,2.724086185513954776e-13,9.980267284282507978e-01,-6.279051952964373462e-02,2.035029229679168098e-16,1.730778003962992620e-14,2.718583043142496378e-13,-1.000000000000000000e+00
4.710645070932760470e-02,9.988898749619847806e-01,-2.323755952172728992e-13,9.988898749619848916e-01,-4.710645070932761164e-02,1.456003365219923158e-16,-1.080095082021025467e-14,-2.321244879658741794e-13,-1.000000000000000000e+00
3.141075907793668825e-02,9.995065603657375952e-01,-8.834874115214010839e-14,9.995065603657375952e-01,-3.141075907793668132e-02,2.635260493784409790e-17,-2.748761421650761121e-15,-8.830597413694323371e-14,-1.000000000000000000e+00
1.570731731169185477e-02,9.998766324816625861e-01,-1.435667043716240429e-13,9.998766324816625861e-01,-1.570731731169185477e-02,2.007488042178854838e-16,-2.054323742622857136e-15,-1.435521461287576337e-13,-1.000000000000000000e+00
